Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Age,Join_Date,Tenure_Years,Department,Job_Title,Manager_Name,Location,Country,Salary,Bonus,Total_Compensation,Performance_Rating,Employment_Status,Active_Status
1192,Grace,Lee,Female,19-08-1994,30,21-11-2009,15,Sales,Executive,Angela,Toronto,Australia,6121,1776,75228,2,Part-Time,Inactive
1193,Hank,Brown,Male,20-04-1999,26,18-11-2019,5,Sales,Manager,Priya,Bangalore,India,5485,2395,68215,5,Part-Time,Active
1194,Alice,Clark,Male,14-07-1973,51,09-01-2017,8,Marketing,Executive,Priya,Bangalore,UK,4018,1666,49882,2,Part-Time,Active
1195,Frank,Johnson,Male,12-03-1989,36,06-02-2006,19,Marketing,Executive,Tom,Sydney,Australia,7955,2817,98277,5,Full-Time,Active
1196,Hank,Davis,Female,30-01-1977,48,17-03-2020,5,Marketing,Analyst,Priya,Sydney,Canada,9898,4320,123096,1,Part-Time,Active
1197,Eve,Williams,Male,07-10-1986,38,16-05-2009,16,Sales,Analyst,Robert,Toronto,Canada,8361,2620,102952,2,Full-Time,Active
1198,Diana,Williams,Male,02-07-1983,42,02-05-2005,20,IT,Manager,John,London,UK,8334,2052,102060,5,Contract,Active
1199,Bob,Davis,Male,25-12-1976,48,21-01-2007,18,HR,Analyst,Angela,Bangalore,UK,7809,4091,97799,4,Part-Time,Active
1200,Frank,Clark,Male,13-08-1972,52,16-04-2005,20,HR,Analyst,Priya,Bangalore,USA,6674,3376,83464,1,Contract,Active
1201,Frank,Khan,Male,06-01-1994,31,27-12-2023,1,Finance,Analyst,John,New York,India,6548,3499,82075,1,Full-Time,Active
1202,Alice,Clark,Female,25-09-1997,27,26-11-2007,17,Finance,Executive,Robert,New York,UK,4604,4214,59462,4,Full-Time,Active
1203,Ivy,Lewis,Male,21-06-1975,50,10-07-2020,4,IT,Analyst,Priya,London,UK,6261,3227,78359,1,Full-Time,Inactive
1204,Frank,Clark,Female,13-02-1989,36,30-05-2016,9,Marketing,Coordinator,Priya,Bangalore,USA,8429,3262,104410,4,Contract,Active
1205,Charlie,Khan,Female,27-12-1996,28,08-10-2017,7,IT,Executive,John,Sydney,Canada,8353,2641,102877,3,Full-Time,Active
1206,Diana,Lee,Female,09-07-1989,35,13-11-2013,11,Finance,Analyst,Robert,Bangalore,India,6315,1361,77141,5,Full-Time,Active
1207,Diana,Johnson,Female,01-11-1975,49,29-05-2008,17,Finance,Executive,Priya,Sydney,Canada,7648,3383,95159,2,Contract,Active
1208,Charlie,Clark,Female,27-09-1989,35,17-03-2005,20,HR,Analyst,John,Sydney,UK,7825,3176,97076,1,Part-Time,Active
1209,Jack,Johnson,Male,01-04-1987,38,19-10-2023,1,IT,Manager,Robert,London,India,8683,4474,108670,3,Contract,Active
1210,Charlie,Brown,Female,29-03-1980,45,07-10-2007,17,Sales,Manager,Priya,Bangalore,UK,5355,1409,65669,4,Contract,Active
1211,Charlie,Williams,Female,05-11-1976,48,27-12-2013,11,Finance,Manager,Priya,Toronto,USA,9300,2338,113938,2,Full-Time,Active
1212,Diana,Williams,Male,04-12-1996,28,26-03-2011,14,HR,Analyst,Angela,Bangalore,USA,6681,4587,84759,4,Contract,Active
1213,Grace,Khan,Female,27-05-1990,35,06-06-2015,10,Marketing,Manager,Tom,Bangalore,Canada,5408,4901,69797,4,Full-Time,Active
1214,Diana,Brown,Male,13-07-1984,40,29-03-2006,19,IT,Executive,Robert,New York,Australia,4563,3267,58023,4,Part-Time,Inactive
1215,Ivy,Williams,Male,12-07-1988,36,05-02-2007,18,Finance,Manager,John,London,Canada,9648,1999,117775,1,Full-Time,Inactive
1216,Alice,Khan,Male,06-02-1974,51,19-07-2017,7,Sales,Manager,Angela,Toronto,India,4993,2720,62636,3,Contract,Active
1217,Hank,Clark,Male,17-02-1994,31,08-06-2012,13,Finance,Manager,Priya,Toronto,USA,6282,1496,76880,1,Contract,Active
1218,Grace,Brown,Male,11-08-1978,46,06-02-2009,16,Sales,Manager,John,Toronto,Canada,4953,3941,63377,2,Contract,Active
1219,Bob,Lewis,Female,09-10-1997,27,22-10-2015,9,IT,Executive,Angela,Sydney,USA,6502,3235,81259,3,Part-Time,Active
1220,Hank,Lewis,Male,04-06-1996,29,22-03-2015,10,Sales,Coordinator,Angela,London,Australia,8413,4362,105318,2,Part-Time,Active
1221,Alice,Lewis,Male,22-12-1991,33,27-06-2018,6,Sales,Manager,Tom,New York,Canada,9536,3722,118154,1,Full-Time,Active
1222,Ivy,Lee,Female,20-10-1970,54,09-10-2012,12,HR,Analyst,Angela,Sydney,USA,4837,2387,60431,5,Contract,Active
1223,Ivy,Lewis,Female,22-03-1994,31,12-07-2021,3,IT,Coordinator,Robert,Toronto,UK,4607,3471,58755,5,Part-Time,Active
1224,Bob,Brown,Female,07-08-2000,24,15-11-2018,6,Finance,Manager,Tom,Sydney,Australia,5380,4988,69548,3,Full-Time,Active
1225,Grace,Smith,Female,05-09-1977,47,05-05-2006,19,Marketing,Coordinator,Tom,Sydney,UK,6908,1612,84508,5,Full-Time,Active
1226,Jack,Williams,Male,27-10-1990,34,21-08-2011,13,IT,Analyst,Priya,Toronto,India,7178,2178,88314,4,Contract,Inactive
1227,Charlie,Lewis,Female,19-07-1989,35,15-06-2022,3,IT,Analyst,Priya,Toronto,Australia,8117,2198,99602,5,Contract,Active
1228,Grace,Brown,Male,11-11-1999,25,20-04-2010,15,Marketing,Manager,Robert,New York,USA,7036,1871,86303,5,Part-Time,Inactive
1229,Jack,Wilson,Female,08-06-1991,34,12-07-2012,12,Finance,Manager,John,London,UK,8993,1780,109696,4,Contract,Active
1230,Ivy,Clark,Female,26-12-1986,38,10-01-2014,11,HR,Analyst,Robert,Bangalore,India,8553,3357,105993,4,Part-Time,Inactive
1231,Diana,Lee,Female,10-06-1974,51,07-07-2017,7,Finance,Executive,Tom,Bangalore,UK,8086,1261,98293,2,Part-Time,Active
1232,Alice,Johnson,Female,21-07-1991,33,09-02-2015,10,Marketing,Coordinator,Priya,Bangalore,Australia,8029,2950,99298,1,Part-Time,Inactive
1233,Bob,Khan,Female,28-12-1980,44,09-01-2008,17,Finance,Executive,Robert,New York,UK,9171,1598,111650,3,Full-Time,Active
1234,Alice,Wilson,Male,22-03-2000,25,23-11-2020,4,IT,Manager,Priya,Sydney,UK,9585,3025,118045,4,Part-Time,Inactive
1235,Eve,Wilson,Male,07-08-1979,45,19-05-2009,16,HR,Executive,Robert,Toronto,Canada,9804,4232,121880,3,Part-Time,Inactive
1236,Eve,Lee,Male,06-11-1993,31,26-12-2013,11,Sales,Executive,Robert,London,USA,5059,4720,65428,2,Part-Time,Active
1237,Grace,Khan,Female,09-05-1977,48,28-06-2019,5,Finance,Coordinator,Angela,Bangalore,UK,5458,4908,70404,5,Full-Time,Active
1238,Ivy,Lee,Male,28-01-1970,55,27-08-2013,11,Sales,Manager,Robert,London,Canada,8619,4575,108003,1,Contract,Active
1239,Ivy,Lewis,Female,23-09-1970,54,21-10-2015,9,HR,Coordinator,Priya,London,USA,7384,3987,92595,1,Part-Time,Active
1240,Charlie,Johnson,Female,03-01-1996,29,14-08-2005,19,Sales,Analyst,Robert,Toronto,Australia,9745,3233,120173,4,Full-Time,Inactive
1241,Charlie,Khan,Male,15-06-1989,36,19-03-2022,3,Finance,Coordinator,John,New York,Australia,4429,3540,56688,5,Contract,Inactive
1242,Charlie,Brown,Male,28-11-1988,36,25-02-2018,7,Marketing,Coordinator,Angela,Toronto,Canada,5240,2061,64941,1,Full-Time,Active
1243,Diana,Williams,Female,24-11-1983,41,11-09-2009,15,IT,Analyst,Robert,New York,Canada,9097,1751,110915,3,Part-Time,Active
1244,Hank,Lee,Female,07-12-1985,39,12-05-2016,9,IT,Executive,John,Sydney,Australia,7960,3859,99379,5,Full-Time,Active
1245,Frank,Johnson,Male,21-03-1972,53,22-02-2011,14,Sales,Coordinator,Priya,London,India,9881,2013,120585,4,Full-Time,Active
1246,Hank,Clark,Female,21-10-1982,42,05-01-2021,4,IT,Analyst,John,Bangalore,USA,7574,3883,94771,3,Contract,Active
1247,Alice,Smith,Male,14-04-1979,46,02-12-2012,12,IT,Manager,Angela,London,USA,4019,2567,50795,1,Contract,Active
1248,Hank,Clark,Male,03-09-1971,53,04-06-2011,14,Marketing,Executive,Priya,Toronto,Canada,9243,4970,115886,3,Full-Time,Active
1249,Diana,Smith,Female,28-08-1998,26,12-03-2020,5,Sales,Analyst,Robert,New York,USA,6671,3785,83837,5,Part-Time,Active
1250,Alice,Davis,Female,13-06-1982,43,17-04-2023,2,Marketing,Executive,Robert,Sydney,India,4714,2641,59209,3,Full-Time,Active
1251,Hank,Brown,Female,07-10-1983,41,02-08-2006,18,Marketing,Analyst,John,Sydney,USA,8243,4130,103046,4,Full-Time,Active
1252,Diana,Davis,Female,03-09-1985,39,26-08-2009,15,HR,Coordinator,Robert,New York,Canada,4608,1907,57203,1,Contract,Active
1253,Frank,Lee,Male,22-07-1970,54,01-08-2017,7,Sales,Executive,Priya,New York,UK,9769,3659,120887,3,Contract,Active
1254,Hank,Lee,Female,06-02-1971,54,25-04-2012,13,Marketing,Coordinator,Priya,New York,UK,9181,3926,114098,3,Contract,Active
1255,Diana,Smith,Male,21-07-1975,49,11-10-2016,8,Finance,Analyst,Robert,Sydney,Canada,9183,4245,114441,2,Contract,Active
1256,Charlie,Khan,Male,12-11-1994,30,13-07-2021,3,IT,Coordinator,John,London,UK,7288,2951,90407,5,Contract,Active
1257,Ivy,Johnson,Female,28-06-1970,55,06-01-2013,12,Sales,Coordinator,Robert,London,USA,5047,4998,65562,4,Part-Time,Active
1258,Charlie,Lewis,Male,05-12-1985,39,24-05-2019,6,HR,Analyst,Tom,Sydney,Canada,6856,1652,83924,1,Part-Time,Active
1259,Ivy,Wilson,Female,03-06-1975,50,09-12-2022,2,Marketing,Coordinator,Robert,Bangalore,Canada,4416,4376,57368,3,Full-Time,Active
1260,Bob,Lee,Female,03-09-1989,35,06-10-2005,19,Finance,Coordinator,Angela,Toronto,Canada,8513,1346,103502,2,Contract,Active
1261,Bob,Davis,Male,21-04-1999,26,08-01-2009,16,IT,Coordinator,Robert,Sydney,UK,5742,3806,72710,5,Contract,Active
1262,Bob,Davis,Male,27-04-2000,25,25-01-2018,7,IT,Manager,Tom,Bangalore,Australia,6903,2092,84928,4,Full-Time,Inactive
1263,Frank,Clark,Male,28-11-1980,44,30-07-2007,17,Finance,Manager,Angela,Toronto,UK,7918,1489,96505,2,Contract,Active
1264,Charlie,Brown,Female,06-07-1985,39,08-05-2011,14,Sales,Manager,John,London,Canada,6820,2513,84353,5,Full-Time,Active
1265,Ivy,Smith,Female,01-10-1983,41,03-06-2017,8,IT,Executive,Angela,New York,USA,9493,1575,115491,1,Part-Time,Active
1266,Diana,Wilson,Male,13-02-1985,40,23-08-2019,5,IT,Coordinator,Priya,Toronto,Australia,7358,2177,90473,4,Part-Time,Active
1267,Alice,Smith,Female,10-01-1998,27,03-03-2022,3,IT,Coordinator,Tom,New York,Canada,4662,3608,59552,1,Part-Time,Inactive
1268,Diana,Lee,Female,03-02-1985,40,04-10-2019,5,Marketing,Coordinator,Priya,Bangalore,UK,5790,4794,74274,5,Part-Time,Inactive
1269,Alice,Williams,Male,03-03-1978,47,06-04-2021,4,Marketing,Executive,Priya,Sydney,India,8618,1501,104917,3,Full-Time,Active
1270,Eve,Wilson,Female,22-05-1993,32,19-11-2009,15,IT,Executive,Angela,Sydney,Canada,5909,4990,75898,3,Contract,Active
1271,Diana,Clark,Male,22-09-1981,43,19-02-2010,15,HR,Analyst,Angela,New York,USA,4994,1235,61163,3,Full-Time,Active
1272,Hank,Davis,Male,19-02-1985,40,26-02-2023,2,IT,Coordinator,Priya,Toronto,India,4538,2243,56699,1,Contract,Active
1273,Hank,Clark,Male,15-11-1991,33,18-09-2017,7,Sales,Analyst,John,Toronto,India,5024,3241,63529,1,Full-Time,Active
1274,Grace,Lee,Female,25-10-1997,27,01-11-2013,11,HR,Analyst,Robert,Bangalore,UK,4446,3306,56658,1,Part-Time,Inactive
1275,Charlie,Williams,Male,02-12-1989,35,18-03-2015,10,Sales,Executive,Robert,Sydney,UK,5668,1494,69510,3,Part-Time,Inactive
1276,Alice,Lewis,Male,09-07-1998,26,13-09-2007,17,Finance,Manager,Tom,New York,Australia,9130,4020,113580,5,Part-Time,Active
1277,Alice,Wilson,Male,19-08-1977,47,20-09-2012,12,Finance,Executive,Angela,London,Canada,8431,1483,102655,3,Part-Time,Active
1278,Charlie,Smith,Male,01-09-1982,42,15-11-2015,9,Marketing,Executive,Robert,Sydney,Australia,7549,2172,92760,5,Full-Time,Active
1279,Frank,Wilson,Female,19-12-1987,37,29-08-2010,14,Marketing,Manager,John,Sydney,Australia,9659,1429,117337,5,Part-Time,Active
1280,Grace,Davis,Male,24-05-1987,38,01-03-2006,19,Marketing,Manager,Tom,Bangalore,India,5920,2388,73428,5,Contract,Active
1281,Frank,Smith,Female,02-03-1983,42,07-10-2010,14,Finance,Executive,Angela,Sydney,UK,5342,2190,66294,4,Contract,Active
1282,Frank,Lewis,Male,17-08-1993,31,07-10-2011,13,Sales,Coordinator,Robert,Bangalore,India,7075,1845,86745,1,Part-Time,Active
1283,Frank,Lewis,Female,14-02-1986,39,20-02-2021,4,HR,Analyst,Priya,Bangalore,Canada,4562,1549,56293,5,Contract,Active
1284,Charlie,Brown,Female,16-09-1985,39,23-05-2015,10,Marketing,Coordinator,John,London,Australia,7171,3075,89127,5,Full-Time,Active
1285,Frank,Smith,Female,16-06-1976,49,01-12-2012,12,Finance,Analyst,John,Toronto,Australia,7453,3500,92936,5,Full-Time,Active
1286,Hank,Johnson,Female,23-06-1993,32,11-08-2009,15,Marketing,Coordinator,Angela,Sydney,Canada,4081,1812,50784,1,Full-Time,Active
1287,Bob,Williams,Male,04-10-1984,40,09-09-2013,11,IT,Manager,John,Bangalore,Australia,5746,2637,71589,4,Full-Time,Inactive
1288,Eve,Johnson,Male,18-07-1981,43,14-08-2013,11,HR,Coordinator,Angela,Bangalore,UK,4355,1061,53321,1,Full-Time,Active
1289,Alice,Lewis,Female,11-02-1971,54,20-07-2021,3,Sales,Executive,John,Toronto,UK,5864,3556,73924,3,Part-Time,Active
1290,Alice,Smith,Female,19-11-1981,43,14-02-2016,9,Marketing,Analyst,Robert,Toronto,Australia,6329,3832,79780,1,Part-Time,Inactive
1291,Eve,Brown,Female,07-03-1970,55,04-02-2016,9,IT,Analyst,Angela,Bangalore,Canada,6689,1167,81435,1,Contract,Active
1292,Charlie,Wilson,Male,12-08-2000,24,31-12-2014,10,IT,Coordinator,John,Sydney,India,9570,1230,116070,2,Full-Time,Active
1293,Diana,Wilson,Female,16-08-1970,54,24-05-2016,9,HR,Manager,Robert,Sydney,Australia,7291,3669,91161,2,Part-Time,Active
1294,Charlie,Wilson,Female,25-12-1975,49,12-06-2018,7,Finance,Executive,Robert,Sydney,USA,8140,2058,99738,4,Contract,Active
1295,Alice,Brown,Male,26-07-1998,26,20-03-2008,17,Finance,Manager,Robert,Toronto,UK,9650,1721,117521,1,Part-Time,Active
1296,Alice,Lee,Male,14-08-1988,36,28-01-2013,12,Marketing,Executive,Angela,Sydney,USA,6770,3744,84984,2,Full-Time,Active
1297,Eve,Smith,Male,27-07-1996,28,15-12-2009,15,Marketing,Executive,Angela,Sydney,USA,8200,1212,99612,1,Full-Time,Active
1298,Frank,Johnson,Male,23-03-1991,34,13-03-2006,19,Finance,Executive,John,Sydney,USA,6536,3328,81760,5,Contract,Active
1299,Charlie,Williams,Male,22-12-1994,30,18-05-2018,7,Sales,Coordinator,Priya,Toronto,Australia,4873,3558,62034,2,Part-Time,Active
1300,Ivy,Lewis,Male,11-12-1985,39,30-09-2021,3,Sales,Executive,Priya,New York,Australia,4247,2502,53466,2,Contract,Active
1301,Eve,Williams,Female,23-07-1999,25,23-08-2005,19,IT,Executive,Tom,New York,USA,7340,3318,91398,2,Contract,Active
1302,Hank,Lewis,Female,26-03-1973,52,22-12-2020,4,HR,Executive,Priya,Sydney,Australia,4567,2902,57706,1,Full-Time,Active
1303,Alice,Smith,Male,11-04-1995,30,23-01-2018,7,Sales,Analyst,Priya,New York,USA,8280,2784,102144,5,Full-Time,Inactive
1304,Eve,Smith,Female,06-01-1973,52,16-11-2010,14,Marketing,Analyst,John,Sydney,USA,9122,1658,111122,1,Contract,Active
1305,Charlie,Clark,Male,01-10-1975,49,16-01-2019,6,Sales,Coordinator,Angela,Toronto,India,9932,3226,122410,2,Full-Time,Active
1306,Alice,Johnson,Female,29-05-1971,54,02-10-2018,6,HR,Coordinator,Priya,Sydney,India,5351,2164,66376,5,Full-Time,Inactive
1307,Diana,Davis,Male,07-01-1975,50,16-10-2014,10,Marketing,Analyst,Tom,London,India,5691,4167,72459,2,Part-Time,Active
1308,Eve,Lewis,Male,27-02-1999,26,19-04-2018,7,HR,Analyst,John,Bangalore,Canada,7937,1350,96594,4,Contract,Active
1309,Grace,Khan,Female,17-06-1998,27,02-10-2014,10,Finance,Executive,Robert,Toronto,UK,8193,2741,101057,5,Full-Time,Active
1310,Alice,Davis,Female,08-10-1999,25,11-10-2011,13,HR,Analyst,Robert,London,Australia,5304,2048,65696,4,Full-Time,Inactive
1311,Charlie,Wilson,Male,05-03-1998,27,15-08-2005,19,HR,Coordinator,Tom,London,India,5915,1767,72747,3,Full-Time,Active
1312,Bob,Williams,Male,17-07-1989,35,29-01-2021,4,HR,Coordinator,Angela,Bangalore,UK,6880,1722,84282,2,Full-Time,Active
1313,Ivy,Smith,Male,25-11-1985,39,13-11-2021,3,Marketing,Executive,Robert,London,UK,8842,3198,109302,3,Full-Time,Active
1314,Jack,Khan,Male,15-09-1997,27,24-02-2012,13,HR,Manager,Angela,Bangalore,Australia,9029,1722,110070,1,Full-Time,Active
1315,Frank,Lewis,Male,14-07-1978,46,26-03-2011,14,HR,Manager,Priya,Sydney,Canada,8251,2104,101116,4,Contract,Active
1316,Jack,Lee,Male,07-01-1986,39,23-02-2018,7,IT,Analyst,Priya,Toronto,USA,8432,1826,103010,3,Part-Time,Active
1317,Charlie,Lewis,Female,02-05-2000,25,21-12-2009,15,Marketing,Executive,Priya,Toronto,India,6159,4563,78471,3,Part-Time,Active
1318,Hank,Williams,Female,21-10-1990,34,02-09-2019,5,HR,Analyst,Robert,Toronto,Canada,7712,1911,94455,2,Contract,Inactive
1319,Hank,Lewis,Female,22-11-1981,43,22-07-2015,9,Sales,Executive,Robert,Bangalore,Australia,8059,4935,101643,5,Full-Time,Inactive
1320,Bob,Lewis,Female,03-09-1982,42,10-12-2015,9,HR,Analyst,Angela,Bangalore,Canada,6449,2502,79890,2,Full-Time,Active
1321,Frank,Brown,Female,07-12-1986,38,11-11-2008,16,Sales,Coordinator,Angela,London,UK,8481,1306,103078,2,Contract,Inactive
1322,Grace,Johnson,Male,04-08-1994,30,17-01-2018,7,Finance,Coordinator,Tom,Toronto,Canada,8422,3420,104484,1,Full-Time,Active
1323,Bob,Davis,Male,24-07-1973,51,08-07-2022,2,Finance,Manager,Priya,London,India,5772,3668,72932,4,Part-Time,Active
1324,Jack,Lee,Female,02-05-1975,50,03-04-2014,11,Marketing,Manager,John,Sydney,Canada,8154,2161,100009,1,Part-Time,Active
1325,Bob,Smith,Male,21-02-1976,49,20-01-2010,15,Marketing,Analyst,John,London,Canada,6993,1455,85371,5,Contract,Active
1326,Jack,Lewis,Female,05-06-1995,30,30-08-2008,16,Finance,Coordinator,Priya,Toronto,UK,9094,1438,110566,3,Full-Time,Active
1327,Alice,Lee,Female,20-09-1973,51,04-11-2019,5,Marketing,Analyst,Tom,Bangalore,Canada,4273,3425,54701,4,Full-Time,Active
1328,Hank,Clark,Male,05-01-1980,45,28-04-2005,20,Sales,Coordinator,Angela,London,UK,5286,4056,67488,1,Full-Time,Inactive
1329,Alice,Lewis,Male,04-11-1970,54,12-02-2010,15,Sales,Executive,Robert,London,India,6236,1957,76789,1,Full-Time,Active
1330,Ivy,Brown,Female,21-12-1973,51,29-09-2010,14,IT,Coordinator,Tom,Bangalore,India,8477,2836,104560,5,Part-Time,Active
1331,Frank,Brown,Female,03-03-1990,35,19-12-2009,15,Marketing,Manager,Tom,Bangalore,USA,5731,1280,70052,3,Part-Time,Active
1332,Grace,Khan,Female,25-10-1975,49,07-05-2009,16,Marketing,Coordinator,Priya,Toronto,USA,7728,2209,94945,3,Full-Time,Inactive
1333,Jack,Wilson,Female,15-05-1983,42,27-11-2013,11,IT,Analyst,Angela,Sydney,UK,8804,3650,109298,4,Contract,Active
1334,Grace,Williams,Male,13-10-1977,47,27-06-2006,19,HR,Executive,John,Toronto,USA,7430,3111,92271,4,Contract,Active
1335,Jack,Davis,Female,23-07-1974,50,03-07-2011,13,Sales,Manager,John,London,USA,9302,3731,115355,2,Part-Time,Inactive
1336,Charlie,Clark,Male,14-06-1987,38,07-03-2009,16,HR,Executive,John,Toronto,Australia,9349,2687,114875,5,Contract,Active
1337,Bob,Williams,Female,23-10-1980,44,08-10-2014,10,IT,Manager,Tom,Toronto,USA,6060,3801,76521,4,Part-Time,Active
1338,Ivy,Williams,Female,31-03-1996,29,23-06-2008,17,Marketing,Manager,Robert,Bangalore,Canada,5124,1818,63306,5,Part-Time,Active
1339,Hank,Khan,Male,24-02-1981,44,25-08-2006,18,HR,Executive,Angela,Sydney,India,5475,4390,70090,4,Contract,Inactive
1340,Jack,Brown,Male,14-12-1979,45,24-11-2014,10,Marketing,Executive,Robert,Sydney,USA,8824,1663,107551,5,Full-Time,Active
1341,Grace,Johnson,Male,03-08-1970,54,20-11-2010,14,IT,Coordinator,John,Toronto,UK,8574,3863,106751,2,Full-Time,Inactive
1342,Ivy,Lee,Male,31-05-1978,47,15-01-2014,11,Finance,Coordinator,Robert,Bangalore,Australia,9927,4603,123727,1,Part-Time,Inactive
1343,Diana,Smith,Male,31-03-1982,43,23-01-2006,19,Marketing,Manager,Tom,Bangalore,Australia,8238,1543,100399,1,Full-Time,Inactive
1344,Diana,Johnson,Female,25-09-1976,48,29-01-2015,10,HR,Coordinator,Priya,London,India,8123,2697,100173,3,Part-Time,Active
1345,Alice,Johnson,Female,24-02-1980,45,22-05-2009,16,HR,Coordinator,Robert,New York,India,9878,2075,120611,2,Full-Time,Inactive
1346,Hank,Wilson,Female,21-04-1973,52,11-12-2020,4,IT,Manager,Robert,London,UK,5226,3302,66014,1,Part-Time,Inactive
1347,Charlie,Wilson,Male,20-07-1993,31,27-12-2013,11,HR,Coordinator,Robert,London,UK,4220,3085,53725,2,Contract,Active
1348,Grace,Johnson,Male,02-07-1979,46,20-05-2012,13,Sales,Executive,John,London,UK,4122,4853,54317,4,Full-Time,Active
1349,Bob,Brown,Male,07-01-1993,32,21-02-2017,8,Marketing,Analyst,Robert,New York,Australia,9252,4223,115247,3,Part-Time,Active
1350,Bob,Williams,Female,10-04-1983,42,29-04-2022,3,Sales,Executive,Angela,Bangalore,Australia,6877,3530,86054,2,Contract,Active
1351,Grace,Lee,Male,15-12-1970,54,14-05-2016,9,IT,Analyst,Tom,Bangalore,UK,6217,1884,76488,4,Contract,Active
1352,Frank,Williams,Female,31-12-1979,45,01-07-2015,9,Sales,Executive,Angela,Sydney,USA,9953,4026,123462,4,Contract,Active
1353,Charlie,Williams,Female,18-11-1977,47,29-07-2008,16,Sales,Analyst,Angela,Sydney,USA,7091,3247,88339,3,Contract,Active
1354,Ivy,Williams,Female,02-01-1983,42,22-05-2023,2,Marketing,Analyst,John,Toronto,UK,9717,1263,117867,5,Full-Time,Active
1355,Jack,Lee,Male,31-10-2000,24,15-05-2019,6,Marketing,Coordinator,Robert,Toronto,UK,5959,4205,75713,3,Full-Time,Active
1356,Frank,Lee,Female,08-12-1980,44,18-12-2006,18,Finance,Manager,Tom,Toronto,Australia,9018,1745,109961,4,Full-Time,Active
1357,Jack,Khan,Female,13-12-2000,24,02-01-2021,4,Sales,Executive,Tom,Sydney,USA,9012,1970,110114,2,Full-Time,Active
1358,Jack,Davis,Female,03-01-1970,55,07-10-2020,4,Marketing,Coordinator,Tom,Sydney,India,5299,4952,68540,1,Part-Time,Active
1359,Frank,Johnson,Male,22-01-1973,52,04-01-2015,10,Sales,Executive,Robert,London,India,5823,3218,73094,1,Contract,Active
1360,Alice,Lewis,Female,24-05-1995,30,31-05-2022,3,Sales,Executive,Tom,Bangalore,Canada,5717,1498,70102,4,Part-Time,Inactive
1361,Diana,Khan,Male,05-11-1988,36,11-03-2013,12,IT,Analyst,Tom,Sydney,India,5977,4894,76618,2,Part-Time,Active
1362,Jack,Khan,Male,26-02-1974,51,10-11-2005,19,IT,Analyst,Priya,New York,USA,4111,1460,50792,3,Full-Time,Inactive
1363,Frank,Smith,Female,09-04-1983,42,31-03-2011,14,Sales,Manager,Priya,London,Australia,8973,3458,111134,1,Contract,Active
1364,Frank,Lewis,Female,14-08-1997,27,11-11-2023,1,IT,Analyst,Tom,New York,USA,9698,4863,121239,4,Contract,Active
1365,Eve,Wilson,Male,20-10-1979,45,07-03-2012,13,Marketing,Executive,Angela,New York,USA,9114,4931,114299,5,Contract,Inactive
1366,Alice,Smith,Female,22-08-1999,25,07-06-2007,18,Sales,Analyst,Robert,Bangalore,India,9319,1578,113406,1,Part-Time,Active
